party,state,name,keycode,post_date,post_likes,post_comments,post_likes_zscore,post_comments_zscore,follower_date,7days_followers,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,7days_followers_zscore,engagement_rate,engagement_rate_zscore
Democratic,Texas,Colin Allred,DBRltWQs_rp,2024-10-18,818,67,-0.307824636145423,0.287679534728317,2024-10-25,63674,818.0,0.012846687816063072,-0.3507296427193465,0.0010522348211200803,0.26329817961301066,0.3217605955573646,0.013898922637183151,-0.0626089760376344
Democratic,Michigan,Elissa Slotkin,DBRHoBmPGRY,2024-10-18,108,2,-0.30265807686005364,-0.5297929582121029,2024-10-25,20879,108.0,0.00517266152593515,-0.30179545092390847,9.579002825805833e-05,-0.5283133996069473,0.24497481284358633,0.005268451554193208,-3.3981086684355066
Democratic,Texas,Colin Allred,DBPjRnyNUpf,2024-10-17,1196,41,-0.05905040572474124,-0.14788345560331162,2024-10-24,63311,1196.0,0.018890872044352483,-0.08105064046026764,0.0006475967841291403,-0.1902437824547335,0.2840531284136222,0.019538468828481623,-0.7285040741629412
Democratic,Texas,Colin Allred,DBOsSJ-i1ot,2024-10-17,774,35,-0.33678248307269815,-0.24839799183368746,2024-10-24,63311,774.0,0.012225363680876941,-0.37845184087343914,0.000552826523037071,-0.2964678302012183,0.2840531284136222,0.012778190203914012,-2.06010924144542
Democratic,Texas,Colin Allred,DBNZorwpqGl,2024-10-17,926,28,-0.23674628459665678,-0.3656649507691259,2024-10-24,63311,926.0,0.014626210295209363,-0.27133102935021153,0.0004422612184296568,-0.4203958859054506,0.2840531284136222,0.01506847151363902,-2.1207695853593465
Democratic,Texas,Colin Allred,DBNK5Nbv3Oy,2024-10-17,3577,91,1.5079639927716695,0.6897376796498202,2024-10-24,63311,3577.0,0.056498870654388654,1.5969404926766075,0.0014373489598963846,0.6949566154326401,0.2840531284136222,0.05793621961428504,7.736938806818279
Republican,Pennsylvania,Dave McCormick,DBPYS0MuDtu,2024-10-17,149,4,-0.31075673879477367,-0.27234943585987753,2024-10-24,1205,149.0,0.12365145228215768,-0.2698394393393644,0.0033195020746887966,-0.25805932799336295,-0.28342636761837864,0.12697095435684647,2.057346250295874
Republican,Pennsylvania,Dave McCormick,DBOt14ROeRO,2024-10-17,95,3,-0.8820526044864819,-0.36394677975893946,2024-10-24,1205,95.0,0.07883817427385892,-0.7861933316694854,0.0024896265560165973,-0.3503250068358692,-0.28342636761837864,0.08132780082987552,4.396201365157054
Republican,Pennsylvania,Dave McCormick,DBNLiabN0Gc,2024-10-17,299,15,1.2761762214599714,0.7352213470298039,2024-10-24,1205,299.0,0.24813278008298756,1.1644769282443046,0.012448132780082987,0.7568631392742053,-0.28342636761837864,0.26058091286307056,-7.096719989009757
Republican,Michigan,Mike Rogers,DBO-z-MvKB7,2024-10-17,39,6,-0.29273654581853154,-0.08120621320522704,2024-10-24,1015,39.0,0.03842364532019704,-0.522309889110278,0.005911330049261084,-0.20071180325532287,0.3389667764327969,0.04433497536945813,-1.1031841024629032
Republican,Arizona,Kari Lake,DBNWLv-sZtT,2024-10-17,2360,34,-0.41679592614119254,-0.4016235184665859,2024-10-24,822106,2360.0,0.002870676044208411,-0.41745041776907266,4.135719724707033e-05,-0.40217550871376895,0.17667080388953402,0.0029120332414554815,-4.632454410064875
Republican,Arizona,Kari Lake,DBNIRLct3_J,2024-10-17,2646,33,-0.37146881563627776,-0.4066451971014536,2024-10-24,822106,2646.0,0.003218563056345532,-0.37206182987833075,4.014080909274473e-05,-0.4072057908693923,0.17667080388953402,0.003258703865438277,-4.404315798688834
Republican,Wisconsin,Eric Hovde,DBNIlFEJwEK,2024-10-17,501,25,0.26857490553810864,-0.13711089964553416,2024-10-24,2281,501.0,0.21964050854888206,-0.2712515027174711,0.010960105217010083,-0.4931858590400136,0.22806656908590678,0.23060061376589217,0.5764282175133497
Republican,Wisconsin,Eric Hovde,DBMrUoBMc2D,2024-10-16,552,24,0.5040192362777852,-0.19260816854967897,2024-10-23,2233,552.0,0.24720107478728168,-0.09819664239489524,0.010747872816838333,-0.5109053030609212,0.1782999370832059,0.25794894760412,1.7465573618390136
Republican,Arizona,Kari Lake,DBMpl_0BcaF,2024-10-16,1882,23,-0.49255242551653966,-0.45686198345013035,2024-10-23,821799,1882.0,0.0022900977002892433,-0.4931980894874119,2.7987378908954622e-05,-0.45746539161092453,0.1264241508647599,0.002318085079198198,-7.50975507822307
Democratic,Ohio,Sherrod Brown,DBMn-ViydZ3,2024-10-16,196,6,-0.6272247127751972,-0.39946799634272245,2024-10-23,30981,196.0,0.00632645815177044,-0.6286831428896967,0.00019366708627868693,-0.40416572975015685,0.21349279226350754,0.006520125238049127,-4.809027500332211
Democratic,Ohio,Sherrod Brown,DBK0AgBt0eq,2024-10-16,-1,18,,0.24138975180068253,2024-10-23,30981,,,,0.0005810012588360608,0.23176155515269245,0.21349279226350754,,
Democratic,Arizona,Ruben Gallego,DBMhnWYykCA,2024-10-16,597,53,0.7587149661398314,0.22987815507320752,2024-10-23,13585,597.0,0.04394552815605447,0.7492322213441229,0.0039013617960986383,0.21227983342010268,0.039535022907117266,0.04784688995215311,25.00550267886826
Democratic,Texas,Colin Allred,DBMXuP4s2yl,2024-10-16,1747,78,0.3035808137509086,0.471956184484006,2024-10-23,62930,1747.0,0.02776100429048149,0.31471631893288554,0.0012394724296837757,0.473165034919923,0.24447586951068595,0.02900047672016526,3.17224354201966
Democratic,Texas,Colin Allred,DBLzLkIpror,2024-10-16,5225,271,2.5925669867750654,3.705173766561095,2024-10-23,62930,5225.0,0.08302876211663754,2.7806493919015036,0.004306372159542348,3.9107255057271586,0.24447586951068595,0.08733513427617988,25.760173247122406
Republican,Pennsylvania,Dave McCormick,DBMQZB7uDS_,2024-10-16,135,2,-0.4588704817518832,-0.4555441236580014,2024-10-23,1194,135.0,0.11306532663316583,-0.3918163940834563,0.0016750418760469012,-0.44089064804476136,-0.29512121373647215,0.11474036850921274,3.098437397409219
Republican,Pennsylvania,Dave McCormick,DBKp9pONMPk,2024-10-16,430,87,2.6620976734157824,7.330230107762263,2024-10-23,1194,430.0,0.3601340033500838,2.4549932696061294,0.0728643216080402,7.473943652996861,-0.29512121373647215,0.43299832495812396,-33.858385355180445
Republican,Pennsylvania,Dave McCormick,DBKnOq4tudf,2024-10-16,380,19,2.133120019997534,1.1016107226260516,2024-10-23,1194,380.0,0.31825795644891125,1.9724831571163692,0.015912897822445562,1.1420762121635635,-0.29512121373647215,0.3341708542713568,-10.960685277988967
Republican,Pennsylvania,Dave McCormick,DBKjVIYNlrf,2024-10-16,305,16,1.3396535398701614,0.8268186909288658,2024-10-23,1194,305.0,0.2554438860971524,1.2487179883817283,0.01340033500837521,0.8627291191856238,-0.29512121373647215,0.26884422110552764,-7.340957308252242
Democratic,Michigan,Elissa Slotkin,DBL3RegAjNj,2024-10-16,185,0,-0.26260758933378897,-0.5900369735271915,2024-10-23,20861,185.0,0.008868222999856191,-0.2620181490002559,0.0,-0.5881382014312238,0.13834281749488833,0.008868222999856191,-6.163273079879879
Democratic,Michigan,Elissa Slotkin,DBK0uZHA15v,2024-10-16,284,3,-0.21111410537144865,-0.4996709505545586,2024-10-23,20861,284.0,0.013613920713292748,-0.21093766985848564,0.0001438090216192896,-0.4983235685788389,0.13834281749488833,0.013757729734912037,-5.137852971313602
Republican,Texas,Ted Cruz,DBKocMhgSun,2024-10-16,3462,279,-0.3856186841737627,0.25453130725056605,2024-10-23,1241286,3462.0,0.0027890429763970594,-0.3853155518237455,0.00022476689497827253,0.25507208387072483,-0.8503267605518592,0.003013809871375332,0.15416118015399327
Republican,Texas,Ted Cruz,DBKn85kAe8D,2024-10-16,5048,264,0.03430484443363215,0.17344792682448543,2024-10-23,1241286,5048.0,0.00406675012849577,0.034801956437191674,0.000212682653312774,0.17395711740959321,-0.8503267605518592,0.004279432781808544,-0.24432110207055785
Republican,Texas,Ted Cruz,DBKnhT6AucN,2024-10-16,2966,145,-0.5169440752136542,-0.46981355788908735,2024-10-23,1241286,2966.0,0.0023894573853245745,-0.5167016073706717,0.00011681433609981906,-0.46955494984871726,-0.8503267605518592,0.0025062717214243938,1.1604452298576833
Republican,Texas,Ted Cruz,DBKm4MeAtsX,2024-10-16,3132,171,-0.47299243224465826,-0.3292690318172143,2024-10-23,1241286,3132.0,0.0025231896597560917,-0.47272966136101496,0.00013776035498668318,-0.32895567464942244,-0.8503267605518592,0.0026609500147427747,0.9434743222019822
Republican,Texas,Ted Cruz,DBKlV4BAV0g,2024-10-16,3056,237,-0.49311487119431907,0.027497842057540352,2024-10-23,1241286,3056.0,0.002461962835317566,-0.49286139567868914,0.00019093101831487667,0.027950177779556395,-0.8503267605518592,0.0026528938536324424,0.5475742393836869
Republican,Texas,Ted Cruz,DBKk8Ong12j,2024-10-16,1886,71,-0.8028945234456759,-0.8698249013244184,2024-10-23,1241286,1886.0,0.001519391985408681,-0.8027841476744625,5.719874388335968e-05,-0.8697221177236331,-0.8503267605518592,0.0015765907292920407,1.967148985978643
Republican,Texas,Ted Cruz,DBKkog1gA1o,2024-10-16,1819,58,-0.8206340419934032,-0.9400971643603548,2024-10-23,1241286,1819.0,0.0014654157059694542,-0.8205318608229385,4.672573443992762e-05,-0.9400217553232805,-0.8503267605518592,0.001512141440409382,2.070652469188491
Republican,Texas,Ted Cruz,DBKju99gc1w,2024-10-16,5776,264,0.22705662805669866,0.17344792682448543,2024-10-23,1241286,5776.0,0.004653238657327964,0.22764277990122833,0.000212682653312774,0.17395711740959321,-0.8503267605518592,0.0048659213106407384,-0.471000765189676
Republican,Texas,Ted Cruz,DBKjWZwgM9B,2024-10-16,2111,58,-0.7433215133973381,-0.9400971643603548,2024-10-23,1241286,2111.0,0.0017006556103911588,-0.7431836184445062,4.672573443992762e-05,-0.9400217553232805,-0.8503267605518592,0.0017473813448310865,1.9797315054099438
Republican,Texas,Ted Cruz,DBKixIpARkW,2024-10-16,6242,325,0.35043895109014506,0.5031870072238799,2024-10-23,1241286,6242.0,0.005028655765069452,0.35108209821749375,0.00026182523608580133,0.5038246476848617,-0.8503267605518592,0.0052904810011552535,-1.003879917597824
Republican,Texas,Ted Cruz,DBKiboqg4lo,2024-10-16,2234,49,-0.7107549345709133,-0.9887471926160032,2024-10-23,1241286,2234.0,0.0017997463920482468,-0.7106019957987966,3.947518944062851e-05,-0.9886907351999593,-0.8503267605518592,0.0018392215814888753,1.9986459394550222
Republican,Texas,Ted Cruz,DBKiE-tg72Y,2024-10-16,20396,903,4.097978436530918,3.627599932975519,2024-10-23,1241286,20396.0,0.01643134620063386,4.100352723643286,0.0007274713482630111,3.6294546886537984,-0.8503267605518592,0.01715881754889687,-9.085423072528688
Republican,Texas,Ted Cruz,DBKh1j2Aazv,2024-10-16,2561,72,-0.6241754933006624,-0.8644193426293463,2024-10-23,1241286,2561.0,0.0020631828603561147,-0.6239825599845932,5.800435999439291e-05,-0.8643144532928909,-0.8503267605518592,0.0021211872203505074,1.7506150635126616
Democratic,Pennsylvania,Bob Casey,DBKmcCTpKpi,2024-10-16,75,3,-0.3320718375430125,-0.44057413221391123,2024-10-23,21054,75.0,0.003562268452550584,-0.3341300611216338,0.00014249073810202338,-0.4427453035138225,0.09418534292576379,0.0037047591906526076,-8.203462935479438
Democratic,Pennsylvania,Bob Casey,DBKgd1aPO5w,2024-10-16,410,16,-0.06726682730159508,0.3916214508568099,2024-10-23,21054,410.0,0.019473734207276525,-0.06600340694870828,0.0007599506032107913,0.3935232937102308,0.09418534292576379,0.020233684810487318,3.4437908646876063
Republican,Wisconsin,Eric Hovde,DBKeii7s6Wk,2024-10-15,353,18,-0.41467530915742346,-0.5255917819745478,2024-10-22,2200,353.0,0.16045454545454546,-0.6428845993581701,0.008181818181818182,-0.725147150314375,0.14408537758134904,0.16863636363636364,-6.525763452999294
Republican,Wisconsin,Eric Hovde,DBJnvt0sv-G,2024-10-15,315,26,-0.590104418336006,-0.08161363074138935,2024-10-22,2200,315.0,0.1431818181818182,-0.7513413480227555,0.011818181818181818,-0.42154439294996904,0.14408537758134904,0.155,-4.661944607794435
Republican,Michigan,Mike Rogers,DBKJFbzv5_V,2024-10-15,120,10,0.06460595569136379,0.30345479671426967,2024-10-22,978,120.0,0.12269938650306748,-0.2562362269478559,0.010224948875255624,-0.13720087113428037,0.26273015847242853,0.1329243353783231,1.4009078917533502
Republican,Michigan,Mike Rogers,DBIAFbaPT5T,2024-10-15,116,17,0.04695941240692452,0.9766115640733888,2024-10-22,978,116.0,0.11860940695296524,-0.26914902749746783,0.017382413087934562,-0.03181899987785648,0.26273015847242853,0.1359918200408998,3.8959021013483275
Democratic,Arizona,Ruben Gallego,DBJ-yQtpzQF,2024-10-15,165,24,-0.8317332281460103,-0.3034391646966339,2024-10-22,13555,165.0,0.01217263002582073,-0.8254101949450072,0.0017705643673921062,-0.3118566929961659,0.008527161803495881,0.013943194393212836,-133.124293757069
Republican,Arizona,Kari Lake,DBJ9AvGpcqR,2024-10-15,1013,14,-0.6302771074353193,-0.5020570911639394,2024-10-22,821544,1013.0,0.001233044121799928,-0.631111169247845,1.7041083618162875e-05,-0.5027329763663699,0.08468833157708104,0.001250085205418091,-13.370604633634073
Republican,Arizona,Kari Lake,DBJ81UFvKTN,2024-10-15,3662,63,-0.21044663286357343,-0.2559948380554234,2024-10-22,821544,3662.0,0.004457460586408031,-0.21042369028402813,7.668487628173293e-05,-0.2560805366312926,0.08468833157708104,0.004534145462689765,-5.507741884068814
Republican,Arizona,Kari Lake,DBJ6hB4yWd4,2024-10-15,1279,12,-0.5881197249377411,-0.5121004484336747,2024-10-22,821544,1279.0,0.0015568247105450226,-0.5888677304390962,1.4606643101282463e-05,-0.512800422886169,0.08468833157708104,0.001571431353646305,-12.991402155207474
Republican,Arizona,Kari Lake,DBJ6LnXtd0R,2024-10-15,2004,30,-0.4732170846717858,-0.4217102330060566,2024-10-22,821544,2004.0,0.0024393093979141714,-0.47373053819720606,3.651660775320616e-05,-0.42219340420797735,0.08468833157708104,0.0024758260056673776,-10.567303677051468
Republican,Arizona,Kari Lake,DBIFHKVNMi6,2024-10-15,2962,107,-0.3213871131203579,-0.03504097812124578,2024-10-22,821544,2962.0,0.003605406405499888,-0.32159063451757736,0.00013024256765310196,-0.034596713195712815,0.08468833157708104,0.00373564897315299,-4.208703662052811
Republican,Arizona,Kari Lake,DBIE8KIs8b_,2024-10-15,1293,13,-0.5859009153326055,-0.5070787697988071,2024-10-22,821544,1293.0,0.0015738657941631853,-0.5866443915544254,1.582386335972267e-05,-0.5077666996262695,0.08468833157708104,0.0015896896575229081,-12.90590645461721
Republican,Arizona,Kari Lake,DBIEwEotfNY,2024-10-15,10237,165,0.8316014495483665,0.25621638270107927,2024-10-22,821544,10237.0,0.012460683785652382,0.8337515359096663,0.00020084134264263388,0.25735923587846055,0.08468833157708104,0.012661525128295015,12.84495528477076
Republican,Arizona,Kari Lake,DBIElAziGFT,2024-10-15,1305,11,-0.5839990785282034,-0.5171221270685424,2024-10-22,821544,1305.0,0.001588472437264468,-0.5847386725104217,1.3389422842842258e-05,-0.5178341461460687,0.08468833157708104,0.0016018618601073102,-13.002041545647112
Republican,Texas,Ted Cruz,DBJmjfhAgnn,2024-10-15,2838,204,-0.5508344987078198,-0.15088559487983697,2024-10-22,1241318,2838.0,0.002286279583474984,-0.5506270659154494,0.00016434144997494598,-0.15053118694416592,-0.7826170888255445,0.00245062103344993,0.8966327257697784
Democratic,Pennsylvania,Bob Casey,DBJR9qwis6T,2024-10-15,45,0,-0.35578571905716927,-0.632619266768693,2024-10-22,21042,45.0,0.00213857998289136,-0.35812086321608705,0.0,-0.6357303644116811,0.04670475818888453,0.00213857998289136,-21.162832742405612
Democratic,Michigan,Elissa Slotkin,DBIE1Hngfri,2024-10-15,460,15,-0.11957013388284367,-0.13820685866402688,2024-10-22,20854,460.0,0.022058118346600174,-0.12004826072989633,0.0007192864678239187,-0.13891429811924516,0.09687481930372799,0.022777404814424092,-2.660928757334473
Democratic,Michigan,Elissa Slotkin,DBH_R6pAjNT,2024-10-15,550,47,-0.07275787573526157,0.8256973863773911,2024-10-22,20854,550.0,0.026373837153543685,-0.07359587420817083,0.0022537642658482784,0.819430028946309,0.09687481930372799,0.028627601419391965,7.772293316816071
Republican,Pennsylvania,Dave McCormick,DBH_cTrtPH3,2024-10-15,94,3,-0.8926321575548469,-0.36394677975893946,2024-10-22,1188,94.0,0.07912457912457913,-0.7828932771761671,0.0025252525252525255,-0.34636410648151916,-0.30150022070997773,0.08164983164983165,4.167754618403839
Republican,Michigan,Mike Rogers,DBH6m4uPqh8,2024-10-14,102,15,-0.014803489088612941,0.7842810591136404,2024-10-21,951,102.0,0.10725552050473186,-0.30499528769828327,0.015772870662460567,-0.05551686096706585,0.20709803185270026,0.12302839116719243,3.7155233352112353
Republican,Michigan,Mike Rogers,DBH2mAUv2ik,2024-10-14,49,1,-0.24862018760743335,-0.5620324756045979,2024-10-21,951,49.0,0.05152471083070452,-0.4809474705817175,0.0010515247108307045,-0.2722644321316979,0.20709803185270026,0.052576235541535225,-3.914342671245726
Democratic,Pennsylvania,Bob Casey,DBH6hMpv_y8,2024-10-14,58,0,-0.345509703734368,-0.632619266768693,2024-10-21,21017,58.0,0.002759670742732074,-0.3476547634902118,0.0,-0.6357303644116811,-0.0522131266796139,0.002759670742732074,18.733392016627914
Democratic,Texas,Colin Allred,DBH0uyshTDS,2024-10-14,593,29,-0.4559045352053526,-0.3489125280640633,2024-10-21,61859,593.0,0.009586317269920302,-0.49620063477868537,0.0004688080958308411,-0.3906405941072784,0.13322325983865263,0.010055125365751144,-6.041115224504595
Democratic,Texas,Colin Allred,DBHc_NqIX7r,2024-10-14,521,17,-0.5032901029045301,-0.549941600524815,2024-10-21,61859,521.0,0.008422379928547179,-0.5481331121913442,0.00027481853893532066,-0.6080754277411135,0.13322325983865263,0.0086971984674825,-7.9057643890783
Democratic,Texas,Colin Allred,DBFbsutAUtK,2024-10-14,577,16,-0.4664346613607254,-0.5666940232298776,2024-10-21,61859,577.0,0.009327664527392941,-0.5077411853148318,0.0002586527425273606,-0.6261949972105997,0.13322325983865263,0.009586317269920302,-7.754867174409561
Republican,Texas,Ted Cruz,DBHtWnAyX6s,2024-10-14,3716,108,-0.318367375052528,-0.6698192296067529,2024-10-21,1241332,3716.0,0.002993558532286286,-0.318069653106146,8.700331579303523e-05,-0.6696601760840389,-0.7529941074452818,0.003080561848079321,1.3123430779716825
Republican,Arizona,Kari Lake,DBHiy5UA4bl,2024-10-14,5020,116,0.004777898834588458,0.010154129592563281,2024-10-21,821243,5020.0,0.006112685283162231,0.005532378802973337,0.00014124930136390811,0.01092081012139274,0.03542369782966404,0.006253934584526139,0.42152653003514384
Republican,Arizona,Kari Lake,DBHijYfBLyd,2024-10-14,2287,21,-0.4283654333679715,-0.46690534071986567,2024-10-21,821243,2287.0,0.0027848030363729127,-0.42865421218393174,2.5570994212431645e-05,-0.4674581696372611,0.03542369782966404,0.0028103740305853446,-25.273216206641514
Republican,Wisconsin,Eric Hovde,DBHb0n9C7Rm,2024-10-14,322,38,-0.5577885298031092,0.5843535961083485,2024-10-21,2139,322.0,0.15053763440860216,-0.7051536268172657,0.017765310892940627,0.07498592306220196,0.08084028274458337,0.16830294530154277,0.3286117440876865
Republican,Pennsylvania,Dave McCormick,DBFlU3cNcmG,2024-10-14,108,13,-0.7445184145977374,0.5520266592316799,2024-10-21,1175,108.0,0.09191489361702128,-0.6355189058776463,0.011063829787234043,0.6029561345667056,-0.31532140248590645,0.10297872340425532,0.610462067745817
Republican,Arizona,Kari Lake,DBFSFrwNX9O,2024-10-13,9368,175,0.6938767676295868,0.306433169049756,2024-10-20,820950,9368.0,0.011411169985991839,0.6968221660955868,0.00021316767159997564,0.30833384655512996,-0.012531576881276747,0.011624337657591815,-79.82314964478986
Republican,Arizona,Kari Lake,DBFAKnVtZoY,2024-10-13,2982,28,-0.3182173851130212,-0.43175359027579197,2024-10-20,820950,2982.0,0.003632377124063585,-0.31807178274301806,3.4106827455996105e-05,-0.43215887023534855,-0.012531576881276747,0.003666483951519581,59.84649677323006
Republican,Michigan,Mike Rogers,DBFQSkkPKkJ,2024-10-13,27,0,-0.34567617567184933,-0.6581977280844721,2024-10-20,939,27.0,0.02875399361022364,-0.5528387175275201,0.0,-0.28774640150060016,0.18237264224393215,0.02875399361022364,-5.5045202581075285
Democratic,Pennsylvania,Bob Casey,DBElUFphxFy,2024-10-13,113,7,-0.30203425429174724,-0.18451395280753546,2024-10-20,21006,113.0,0.005379415405122346,-0.3035090272053284,0.00033323812244120726,-0.18440292931369975,-0.09573699602175322,0.0057126535275635534,5.082133629811509
Democratic,Pennsylvania,Bob Casey,DBERoJDN1Wy,2024-10-13,97,0,-0.3146816577659642,-0.632619266768693,2024-10-20,21006,97.0,0.004617728268113872,-0.3163443389686069,0.0,-0.6357303644116811,-0.09573699602175322,0.004617728268113872,9.894826074545026
Democratic,Texas,Colin Allred,DBC42OANkzx,2024-10-13,810,40,-0.3130896992231094,-0.16463587830837426,2024-10-20,61512,810.0,0.01316816230979321,-0.3363861155457179,0.0006502796202367018,-0.18723670293947559,0.09717782981419366,0.013818441930029913,-4.915993477575147
Republican,Wisconsin,Eric Hovde,DBCdXDjyLjA,2024-10-12,491,20,0.22240935049111324,-0.41459724416625826,2024-10-19,2089,491.0,0.2350406893250359,-0.1745526138010844,0.009573958831977022,-0.6089162718068674,0.029000041075103292,0.24461464815701292,-6.627159360823784
Democratic,Pennsylvania,Bob Casey,DBCWDDTv_-s,2024-10-12,1297,41,0.6338736028003071,1.9919975721466583,2024-10-19,20996,1297.0,0.061773671175461994,0.6467995959824672,0.001952752905315298,2.0090179425338324,-0.13530414996915258,0.06372642408077729,-19.407173952503502
Democratic,Pennsylvania,Bob Casey,DBCKLbDt1AV,2024-10-12,133,3,-0.28622499994897604,-0.44057413221391123,2024-10-19,20996,133.0,0.00633453991236426,-0.2874140713795727,0.00014288435892550962,-0.44221219561078984,-0.13530414996915258,0.006477424271289769,5.371595271309765
Republican,Pennsylvania,Dave McCormick,DBCQpzPPMeT,2024-10-12,75,0,-1.0936436658537814,-0.6387388114561252,2024-10-19,1124,75.0,0.06672597864768683,-0.9257541858225702,0.0,-0.6271220433633878,-0.36954296176070384,0.06672597864768683,4.6879054848072155
Republican,Ohio,Bernie Moreno,DBCGlzhOboA,2024-10-12,242,68,-1.133063115631398,1.1420355874572683,2024-10-19,5548,242.0,0.043619322278298484,-0.7741793493086206,0.012256669069935111,1.0871442503122524,-0.6078311595934064,0.055875991348233595,-0.014761454203618431
Republican,Ohio,Bernie Moreno,DBBwlPguq-r,2024-10-12,381,44,-0.31116736574091225,-0.2457544935034628,2024-10-19,5548,381.0,0.0686733958183129,-0.02452850236693957,0.007930785868781542,-0.061420209464523465,-0.6078311595934064,0.07660418168709444,0.9162443393275759
Republican,Arizona,Kari Lake,DBA7jAtqYY5,2024-10-12,3927,83,-0.16844773676636215,-0.15556126535806994,2024-10-19,820849,3927.0,0.004784071126358197,-0.1678110296172721,0.00010111482136178518,-0.15505232753369622,-0.02906223471678876,0.004885185947719983,11.148798613798876
Democratic,Arizona,Ruben Gallego,DBAALCVJAv-,2024-10-11,135,11,-0.9421810194158603,-0.5425124459727697,2024-10-18,13408,135.0,0.010068615751789975,-0.9296836580325321,0.0008204057279236277,-0.5455780416922393,-0.1434113576042489,0.010889021479713604,10.352690959705708
Democratic,Ohio,Sherrod Brown,DA_ulW_yJ42,2024-10-11,310,11,-0.5486616424888046,-0.13244393461630372,2024-10-18,30824,310.0,0.01005709836491046,-0.5495698090224981,0.00035686478069037116,-0.1362268953725767,0.03353806024712736,0.01041396314560083,-20.308436805418616
Democratic,Ohio,Sherrod Brown,DA_pHP_vtOH,2024-10-11,-1,14,,0.027770502419547528,2024-10-18,30824,,,,0.00045419153906047237,0.023564689217151862,0.03353806024712736,,
Democratic,Ohio,Sherrod Brown,DA_RUw9MWJa,2024-10-11,-1,1,,-0.6664920580691412,2024-10-18,30824,,,,3.244225279003374e-05,-0.668865510671672,0.03353806024712736,,
Republican,Arizona,Kari Lake,DA_qyoqp0Jv,2024-10-11,9865,173,0.7726445086119038,0.29638981178002066,2024-10-18,820682,9865.0,0.01202049027516139,0.7763197803603115,0.00021080028561610954,0.29854369903703204,-0.05639510460322942,0.0122312905607775,-18.95615457960702
Republican,Arizona,Kari Lake,DA_WWc6PJtS,2024-10-11,4248,94,-0.11757360224860813,-0.10032280037452553,2024-10-18,820682,4248.0,0.005176182735822158,-0.11665248782577704,0.00011453888351395547,-0.09953812340411047,-0.05639510460322942,0.005290721619336113,3.8637467588038836
Republican,Arizona,Kari Lake,DA_WJ_tCBgx,2024-10-11,2790,43,-0.3486467739834535,-0.35642841075277687,2024-10-18,820682,2790.0,0.003399611542595061,-0.3484405538779966,5.239544671383069e-05,-0.3565276543471265,-0.05639510460322942,0.003452006989308892,12.502418245286044
Democratic,Michigan,Elissa Slotkin,DA_UjSzggI3,2024-10-11,278,17,-0.21423492258128746,-0.07796284334893826,2024-10-18,20834,278.0,0.01334357300566382,-0.21384756662697676,0.0008159738888355572,-0.07852903771052357,-0.021605175528158698,0.014159546894499376,13.524433788996312
Democratic,Michigan,Elissa Slotkin,DA99vTYAvEj,2024-10-11,248,20,-0.22983900863048148,0.012403179623694673,2024-10-18,20834,248.0,0.011903619084189306,-0.22934655975558169,0.0009599692809830085,0.011401991181364708,-0.021605175528158698,0.012863588365172315,10.064062137490895
Republican,Pennsylvania,Dave McCormick,DA9s_0YNOqC,2024-10-11,118,2,-0.6387228839140877,-0.4555441236580014,2024-10-18,1150,118.0,0.10260869565217391,-0.5123012670422038,0.0017391304347826088,-0.433765272919527,-0.3419005982088464,0.10434782608695652,3.2005413658377617
Republican,Michigan,Mike Rogers,DA9tXO2vN4v,2024-10-11,84,5,-0.09421293386858968,-0.17737146568510123,2024-10-18,914,84.0,0.09190371991247265,-0.35346368141440865,0.005470459518599562,-0.2072028956481599,0.1308614138923319,0.09737417943107221,-2.0753588966808874
Republican,Arizona,Kari Lake,DA9ZbNpteuL,2024-10-10,15502,479,1.6660323474797525,1.8330234740495286,2024-10-17,820429,15502.0,0.018894992741602258,1.6732315606718684,0.0005838408929962251,1.8412252057206344,-0.09780358413178922,0.019478833634598486,-35.7763557705037
Republican,Arizona,Kari Lake,DA7e3jOtzxv,2024-10-10,2452,64,-0.4022151773074437,-0.2509731594205557,2024-10-17,820429,2452.0,0.002988680312373161,-0.40205447911595815,7.800796900158332e-05,-0.25060898573264984,-0.09780358413178922,0.0030666882813747444,6.678572595538375
Republican,Arizona,Kari Lake,DA7ewieP7LC,2024-10-10,2516,45,-0.3920720476839663,-0.3463850534830415,2024-10-17,820429,2516.0,0.0030666882813747444,-0.39187683110473814,5.484935320423827e-05,-0.3463797077509929,-0.09780358413178922,0.0031215376345789824,7.550409401888025
Republican,Arizona,Kari Lake,DA7ektRCekI,2024-10-10,8565,165,0.5666121881350185,0.25621638270107927,2024-10-17,820429,8565.0,0.010439660226540018,0.5700699317057265,0.000201114295082207,0.2584880102595953,-0.09780358413178922,0.010640774521622225,-8.413071751310724
Republican,Arizona,Kari Lake,DA7edmfq3NN,2024-10-10,3499,56,-0.23627991612336752,-0.2911465884994971,2024-10-17,820429,3499.0,0.004264841930258438,-0.23555451868240607,6.82569728763854e-05,-0.29093350026668907,-0.09780358413178922,0.0043330989031348235,5.392711415485176
